year,number_trucks,hours,cost,description,animal_group,property_category,special_service_type_category,borough
2009,1,1,260,BIRD TRAPPED IN EXTRACTOR FAN,Bird,Dwelling,Animal rescue from height,Waltham Forest
2009,1,1,260,CAT STUCK UNDER FLOORBOARDS,Cat,Dwelling,Animal rescue from below ground,Newham
2010,1,2,520,CAT TRAPPED BEHIND BEDROOM WALL,Cat,Dwelling,Animal rescue from below ground,Newham
2010,1,3,780,PIGEON TRAPPED IN MESH,Bird,Dwelling,Animal rescue from height,Wandsworth
2010,1,1,260,CAT TRAPPED IN TREE,Cat,Outdoor,Animal rescue from height,Barking and Dagenham
2010,1,1,260,HORSE STUCK IN ICE,Horse,Outdoor,Animal rescue from water,Greenwich
2010,1,1,260,DOG FALLEN THROUGH ICE ON BOATING POND,Dog,Outdoor,Animal rescue from water,Barking and Dagenham
2010,1,1,260,DOG FALLEN INTO FROZEN LAKE,Dog,Outdoor,Animal rescue from water,Wandsworth
2010,1,1,260,SMALL ANIMAL RESCUE - CAT TRAPPED UNDER RUBBLE PILE,Cat,Outdoor,Other animal assistance,Kingston upon Thames
2010,1,1,260,DOG IN LAKE,Dog,Outdoor,Animal rescue from water,Havering
2010,1,1,260,DOG STUCK IN FROZEN POND,Dog,Outdoor,Animal rescue from water,Wandsworth
2010,1,2,520,CAT STUCK BETWEEN TWO WALLS,Cat,Dwelling,Animal rescue from below ground,Bexley
2010,1,1,260,CAT TRAPPED UNDER DECKING,Cat,Dwelling,Animal rescue from below ground,Islington
2010,1,1,260,CAT TRAPPED IN DIVAN,Cat,Dwelling,Animal rescue from below ground,Hackney
2010,1,1,260,CAT STUCK IN BARBED WIRE,Cat,Outdoor,Animal rescue from height,Greenwich
2010,1,1,260,CAT WITH FOOT TRAPPED BETWEEN GRATE AND DOOR,Cat,Dwelling,Animal rescue from height,Hounslow
2010,1,1,260,DOG IN LAKE,Dog,Outdoor,Animal rescue from water,Waltham Forest
2010,1,1,260,DOG STUCK IN POND,Dog,Outdoor,Animal rescue from water,Kingston upon Thames
2010,1,1,260,DOG TRAPPED IN FOXHOLE,Dog,Outdoor,Animal rescue from below ground,Richmond upon Thames
2010,1,1,260,DOG IN LAKE,Dog,Outdoor,Animal rescue from water,Enfield
2010,1,1,260,PERSON AND DOG STUCK IN LAKE,Dog,Outdoor,Animal rescue from water,Wandsworth
2010,1,2,520,DOG TRAPPED IN  ICE  IN LAKE,Dog,Outdoor,Animal rescue from water,Wandsworth
2010,1,1,260,CALLED BY RSPCA CAT STUCK IN TREE,Cat,Outdoor,Animal rescue from height,Newham
2010,1,1,260,DOG FALLEN THROUGH ICE INTO LAKE,Dog,Outdoor,Animal rescue from water,Havering
2010,2,3,780,DOG IN LAKE,Dog,Outdoor,Animal rescue from water,Havering
2010,1,1,260,DOG FALLEN THROUGH ICE,Dog,Outdoor,Animal rescue from water,Hackney
2010,1,1,260,DOG STUCK IN FENCE,Dog,Dwelling,Other animal assistance,Islington
2010,1,1,260,DOG IN FROZEN LAKE,Dog,Outdoor,Animal rescue from water,Hillingdon
2010,1,1,260,DOG IN WATER,Dog,Outdoor,Animal rescue from water,Richmond upon Thames
2010,1,1,260,FOX TRAPPED IN GARDEN,Fox,Outdoor,Other animal assistance,Lambeth
2010,1,1,260,RUNNING CALL TO BIRD TRAPPED IN TREE,Bird,Outdoor Structure,Animal rescue from height,Croydon
2010,1,1,260,CAT TRAPPED UP CHIMNEY,Cat,Dwelling,Other animal assistance,Kingston upon Thames
2010,1,1,260,PIGEON STUCK IN NETTING,Bird,Outdoor Structure,Animal rescue from height,Redbridge
2010,1,1,260,CAT FALLEN FROM BALCONY,Cat,Dwelling,Animal rescue from height,Tower Hamlets
2010,1,1,260,DOG TRAPPED UNDER SHED,Dog,Non Residential,Animal rescue from water,Hillingdon
2010,1,1,260,DOGS TRAPPED IN LEAD,Dog,Dwelling,Other animal assistance,Bromley
2010,1,1,260,CAT TRAPPED BEHIND WASHING MACHINE,Cat,Dwelling,Other animal assistance,Ealing
2010,1,1,260,CAT TRAPPED BEHIND SHED,Cat,Outdoor Structure,Other animal assistance,Southwark
2010,1,1,260,DOG TRAPPED UNDER SHED,Dog,Non Residential,Animal rescue from below ground,Waltham Forest
2010,1,1,260,CAT UP TREE,Cat,Outdoor,Animal rescue from height,Hackney
2010,1,1,260,CAT STUCK BETWEEN GARAGE AND FLAT,Cat,Dwelling,Animal rescue from below ground,Barking and Dagenham
2010,1,1,260,CAT STUCK IN SHED,Cat,Dwelling,Other animal assistance,Bromley
2010,1,1,260,CAT STUCK ON ROOF,Cat,Dwelling,Animal rescue from height,Hounslow
2010,1,2,520,HORSE IN RIVER,Horse,Outdoor,Animal rescue from water,Enfield
2010,1,1,260,CAT STUCK UNDER BRIDGE,Cat,Outdoor Structure,Animal rescue from water,Richmond upon Thames
2010,1,1,260,CAT STUCK IN TREE,Cat,Outdoor,Animal rescue from height,Barnet
2010,1,1,260,CAT STUCK INSIDE WALL,Cat,Dwelling,Other animal assistance,Haringey
2010,1,1,260,DOG WITH PAW STUCK IN GRATING,Dog,Outdoor,Other animal assistance,Lambeth
2010,1,1,260,ASSIST RSPCA WITH CAT STUCK ON TOP OF BUILDING,Cat,Outdoor,Animal rescue from height,Haringey
2010,1,1,260,CAT STUCK UP TREE,Cat,Outdoor,Animal rescue from height,Havering
2010,1,2,520,DEER TRAPPED IN FENCE,Deer,Outdoor,Other animal assistance,Croydon
2010,1,1,260,CAT TRAPPED ON ROOF,Cat,Dwelling,Animal rescue from height,Enfield
2010,1,1,260,ASSIST RSPCA WITH FOX TRAPPED BETWEEN GATES,Fox,Dwelling,Other animal assistance,Wandsworth
2010,1,1,260,DUCK HANGING FROM TREE WITH FISHING LINE,Bird,Outdoor,Animal rescue from water,Wandsworth
2010,1,2,520,DOG IN LAKE UNDER PONTOON,Dog,Outdoor,Animal rescue from water,Wandsworth
2010,1,1,260,CAT STUCK IN DUCTING,Cat,Dwelling,Other animal assistance,Richmond upon Thames
2010,1,1,260,ASSIST RSPCA WITH TRAPPED FOX,Fox,Outdoor,Animal rescue from below ground,Kensington and Chelsea
2010,1,1,260,CAT TRAPPED IN HEATING PIPE,Cat,Dwelling,Other animal assistance,Richmond upon Thames
2010,1,2,520,RUNNING CALL TO CAT UP TREE,Cat,Dwelling,Animal rescue from height,Redbridge
2010,1,1,260,RUNNING CALL TO ASSIST RSPCA WITH RELEASE OF BIRD,Bird,Dwelling,Animal rescue from height,Ealing
2010,1,1,260,CAT STUCK IN TREE,Cat,Outdoor,Animal rescue from height,Barnet
2010,1,3,780,DOG TRAPPED IN HOLE UNDER STAIRCASE,Dog,Outdoor,Animal rescue from below ground,Bromley
2010,1,1,260,CAT STUCK IN ROOF,Cat,Non Residential,Animal rescue from height,Lewisham
2010,1,1,260,KITTEN STUCK UNDER FLOOR BOARD,Cat,Dwelling,Animal rescue from below ground,Waltham Forest
2010,1,1,260,DEER TRAPPED IN FENCE,Deer,Outdoor,Other animal assistance,Havering
2010,1,1,260,BIRD TRAPPED IN NETTING,Bird,Non Residential,Animal rescue from height,Haringey
2010,1,1,260,CAT STUCK UP CHIMNEY,Cat,Dwelling,Animal rescue from height,Merton
2010,1,1,260,DOG STUCK IN COFFEE TABLE,Dog,Dwelling,Other animal assistance,Brent
2010,1,1,260,ASSIST RSPCA WITH CAT TRAPPED BELOW GROUND,Cat,Non Residential,Animal rescue from below ground,Westminster
2010,1,1,260,PIGEON TRAPPED IN WIRE ON BALCONY,Bird,Dwelling,Animal rescue from height,Croydon
2010,1,1,260,CAT STUCK BETWEEN KITCHEN CUPBOARDS AND WALL,Cat,Dwelling,Other animal assistance,Southwark
2010,1,2,520,CAT STUCK UP TREE,Cat,Outdoor,Animal rescue from height,Southwark
2010,1,4,1040,DOG TAPPED IN RAILINGS,Dog,Outdoor,Other animal assistance,Tower Hamlets
2010,1,1,260,CAT STUCK UNDER FLOOR BOARDS,Cat,Dwelling,Animal rescue from below ground,Harrow
2010,1,1,260,HORSE WITH LEG TRAPPED UNDER STABLE DOOR,Horse,Non Residential,Other animal assistance,Kingston upon Thames
2010,1,1,260,CAT STUCK ON HOOK,Cat,Outdoor,Animal rescue from height,Hackney
2010,1,1,260,KITTEN STUCK BEHIND BOILER,Cat,Dwelling,Animal rescue from height,Ealing
2010,1,1,260,PUPPY STUCK ON ROOF,Dog,Dwelling,Animal rescue from height,Greenwich
2010,1,1,260,FOX WITH HEAD TRAPPED IN IRON GATE,Fox,Outdoor Structure,Other animal assistance,Barking and Dagenham
2010,1,1,260,DOG STUCK IN CHAIR,Dog,Dwelling,Animal rescue from height,Barnet
2010,1,1,260,PIGEON TRAPPED ON BEHIND FIREPLACE,Bird,Dwelling,Animal rescue from below ground,Havering
2010,1,1,260,ASSIST RSPCA WITH CAT STUCK UP TREE,Cat,Outdoor,Animal rescue from height,Wandsworth
2010,1,1,260,ASSIST RSPCA WITH DUCK HANGING FROM TREE OVER LAKE,Bird,Outdoor,Animal rescue from height,Merton
2010,1,1,260,ASSIST RSPCA WITH CAT TRAPPED ON ROOF,Cat,Dwelling,Animal rescue from height,Hillingdon
2010,1,1,260,DOG TRAPPED IN RAILINGS,Dog,Outdoor Structure,Other animal assistance,Hammersmith and Fulham
2010,1,1,260,DOG TRAPPED UNDER BUS,Dog,Road Vehicle,Other animal assistance,Camden
2010,1,2,520,ASSIST RSPCA OFFICER WITH CAT UP TREE,Cat,Outdoor,Animal rescue from height,Bexley
2010,1,1,260,ASSIST RSPCA WITH CAT UP TREE,Cat,Outdoor,Animal rescue from height,Lambeth
2010,1,1,260,CAT STUCK IN CAR ENGINE,Cat,Road Vehicle,Other animal assistance,Barking and Dagenham
2010,1,1,260,CAT TRAPPED IN CAR ENGINE,Cat,Road Vehicle,Other animal assistance,Barking and Dagenham
2010,1,1,260,ASSIST RSPCA WITH PIGEON TRAPPED IN NETTING UNDER RAILWAY ARCHES,Bird,Outdoor Structure,Animal rescue from height,Lambeth
2010,1,1,260,KITTEN TRAPPED IN WALL CAVITY,Cat,Dwelling,Animal rescue from below ground,Hackney
2010,1,1,260,CAT TRAPPED BETWEEN  WALLS,Cat,Dwelling,Other animal assistance,Lewisham
2010,1,1,260,CAT STUCK IN LOWER LEVEL OF PROPERTY,Cat,Dwelling,Animal rescue from below ground,Camden
2010,1,1,260,CAT TRAPPED UNDER FENCE,Cat,Outdoor,Other animal assistance,Lewisham
2010,1,1,260,CAT POSSIBLY TRAPPED UP CHIMNEY,Cat,Dwelling,Animal rescue from height,Ealing
2010,1,1,260,DOG TRAPPED IN PARK RAILINGS,Dog,Non Residential,Animal rescue from below ground,Hillingdon
2010,1,1,260,SMALL ANIMAL RESCUE,Bird,Dwelling,Animal rescue from height,Sutton
2010,1,1,260,DOG WITH HEAD STUCK IN METAL CAGE BARS,Dog,Dwelling,Other animal assistance,Richmond upon Thames
2010,1,1,260,ASSIST RSPCA WITH CAT ON ROOF,Cat,Dwelling,Animal rescue from height,Greenwich
2010,1,1,260,RUNNING CALL TO BIRD CAUGHT IN MESH,Bird,Non Residential,Animal rescue from height,Westminster
2010,1,2,520,ASSIST RSPCA WITH CAT TRAPPED BETWEEN TWO WALLS,Cat,Dwelling,Other animal assistance,Waltham Forest
2010,1,1,260,DOG STUCK IN HOLE,Dog,Outdoor,Animal rescue from below ground,Hillingdon
2010,2,1,260,CAT WEDGED BETWEEN GARAGES,Cat,Non Residential,Animal rescue from below ground,Ealing
2010,1,1,260,CAT WITH HEAD TRAPPED IN FENCING,Cat,Dwelling,Animal rescue from below ground,Southwark
2010,1,1,260,CAT TRAPPED IN CHIMNEY,Cat,Dwelling,Animal rescue from height,Harrow
2010,1,1,260,KITTEN TRAPPED BEHIND BOILER,Cat,Dwelling,Animal rescue from below ground,Haringey
2010,1,1,260,CAT TRAPPED BETWEEN WALL & PIPE,Cat,Dwelling,Animal rescue from below ground,Newham
2010,1,1,260,ASSIST RSPCA WITH TRAPPED BIRD IN TREE,Bird,Outdoor,Other animal assistance,Waltham Forest
2010,1,1,260,CAT WITH LEG TRAPPED IN CAT FLAP,Cat,Dwelling,Other animal assistance,Greenwich
2010,1,1,260,CAT TRAPPED BETWEEN PIPES AND WATER TANK,Cat,Dwelling,Animal rescue from height,Redbridge
2010,1,1,260,ASSIST RSPCA WITH TRAPPED PIGEON,Bird,Dwelling,Animal rescue from height,Croydon
2010,1,1,260,DOG WITH HEAD TRAPPED IN WOODEN FENCE,Dog,Outdoor Structure,Other animal assistance,Merton
2010,1,1,260,CAT STUCK IN CEILING,Cat,Dwelling,Other animal assistance,Kensington and Chelsea
2010,1,1,260,CROW TRAPPED IN FIREPLACE,Bird,Dwelling,Other animal assistance,Lambeth
2010,1,1,260,CAT STUCK ON ROOF,Cat,Dwelling,Animal rescue from height,Merton
2010,1,1,260,CAT STUCK INBETWEEN WALLS,Cat,Outdoor Structure,Animal rescue from below ground,Hammersmith and Fulham
2010,1,1,260,RUNNING CALL TO CAT STUCK UP TREE,Cat,Outdoor,Other animal assistance,Sutton
2010,1,1,260,CAT TRAPPED BEHIND BOARDING IN CELLAR,Cat,Dwelling,Animal rescue from below ground,Wandsworth
2010,1,1,260,ASSIST RSPCA WITH CAT UP TREE,Cat,Outdoor,Animal rescue from height,Sutton
2010,1,1,260,CAT STUCK ON CHIMNEY,Cat,Dwelling,Animal rescue from height,Hillingdon
2010,1,1,260,DOG STUCK DOWN FOXHOLE,Dog,Outdoor,Animal rescue from below ground,Richmond upon Thames
2010,1,1,260,KITTEN TRAPPED UNDER PILE OF TIMBER IN SHED,Cat,Other Residential,Other animal assistance,Barnet
2010,1,1,260,CAT STUCK UNDER BONNET OF CAR,Cat,Outdoor,Other animal assistance,Camden
2010,1,1,260,DOG TRAPPED  BETWEED BED AND WALL,Dog,Dwelling,Other animal assistance,Southwark
2010,1,1,260,HERON TRAPPED IN NETTING IN POND,Bird,Outdoor,Animal rescue from water,Lewisham
2010,1,1,260,CAT TRAPPED ON ROOF,Cat,Non Residential,Animal rescue from height,Hackney
2010,1,4,1040,HORSE FALLEN BETWEEN STABLES,Horse,Non Residential,Other animal assistance,Havering
2010,1,2,520,CAT TRAPPED IN AIR VENT,Cat,Dwelling,Animal rescue from below ground,Lewisham
2010,1,2,520,DEER WITH HEAD STUCK IN RAILINGS,Deer,Outdoor,Other animal assistance,Havering
2010,1,1,260,CAT STUCK IN GROUNDS OF WAREHOUSE,Cat,Non Residential,Other animal assistance,Tower Hamlets
2010,1,1,260,CAT TRAPPED IN FENCE,Cat,Outdoor,Animal rescue from height,Tower Hamlets
2010,1,3,780,CAT TRAPPED UP CHIMNEY,Cat,Dwelling,Animal rescue from height,Southwark
2010,1,1,260,ASSIST RSPCA WITH PIGEON TRAPPED IN NETTING,Bird,Non Residential,Animal rescue from height,Westminster
2010,1,1,260,DOGS TRAPPED INSIDE CAR  WITH FUMES,Dog,Road Vehicle,Other animal assistance,Southwark
2010,1,1,260,PIDGEON TRAPPED IN AIR VENT,Bird,Dwelling,Animal rescue from height,Haringey
2010,1,2,520,KITTEN TRAPPED BEHIND TOILET,Cat,Dwelling,Other animal assistance,Lambeth
2010,1,1,260,CAT TRAPPED UNDERNEATH FLOORBOARDS,Cat,Dwelling,Other animal assistance,Croydon
2010,1,1,260,KITTEN TRAPPED BEHIND SINK,Cat,Dwelling,Other animal assistance,Ealing
2010,1,1,260,PIGEON TRAPPED IN MIDDLE OF RAILWAY BRIDGE,Bird,Outdoor,Animal rescue from height,Sutton
2010,1,4,1040,CAT TRAPPED,Cat,Outdoor Structure,Animal rescue from height,Redbridge
2010,1,1,260,PUPPY STUCK BETWEEN TWO WALLS,Dog,Outdoor,Animal rescue from below ground,Hounslow
2010,1,1,260,CAT STUCK ON ROOF,Cat,Dwelling,Animal rescue from height,Ealing
2010,1,1,260,ASSIST RSPCA WITH CAT ON ROOF,Cat,Dwelling,Animal rescue from height,Croydon
2010,1,1,260,CAT TRAPPED BETWEEN FLOOR BOARDS,Cat,Dwelling,Other animal assistance,Greenwich
2010,1,1,260,CAT STUCK IN WINDOW,Cat,Dwelling,Other animal assistance,Greenwich
2010,1,1,260,ASSIST RSPCA WITH CAT ON ROOF,Cat,Dwelling,Animal rescue from height,Enfield
2010,1,1,260,BIRD TRAPPED IN NETTING NEAR SHOPS,Bird,Non Residential,Other animal assistance,Barnet
2010,1,1,260,DEER TRAPPED IN FENCE,Deer,Outdoor Structure,Other animal assistance,Redbridge
2010,1,1,260,PREGNANT DOG WITH HEAD TRAPPED IN CAT FLAP,Cat,Dwelling,Other animal assistance,Wandsworth
2010,1,1,260,CAT STUCK BETWEEN WALLS,Cat,Dwelling,Other animal assistance,Richmond upon Thames
2010,1,1,260,SEAGULL TRAPPED BEHIND SCAFFOLDING,Bird,Dwelling,Animal rescue from height,Islington
2010,1,1,260,DOG TRAPPED IN BARBED WIRE,Dog,Outdoor,Other animal assistance,Enfield
2010,1,1,260,CAT TRAPPED BEHIND SECURITY GATE,Cat,Dwelling,Animal rescue from height,Westminster
2010,1,1,260,ASSIST RSPCA OFFICER TO RELEASE KITTEN IN TOILET PIPE,Cat,Dwelling,Animal rescue from below ground,Brent
2010,1,1,260,PIGEON TRAPPED BETWEEN SHOP SIGN,Bird,Non Residential,Animal rescue from height,Barnet
2010,1,1,260,RUNNING CALL TO PIGEON TRAPPED,Bird,Dwelling,Animal rescue from height,Haringey
2010,1,1,260,ASSIST RSPCA WITH TRAPPED BIRDS,Bird,Outdoor,Animal rescue from height,Harrow
2010,1,1,260,CAT WITH LEG TRAPPED IN DOOR,Cat,Dwelling,Other animal assistance,Kensington and Chelsea
2010,1,1,260,FOX WITH HEAD TRAPPED IN FENCE,Fox,Outdoor Structure,Other animal assistance,Brent
2010,1,1,260,ASSIST RSPCA WITH CAT TRAPPED ON ROOF,Cat,Dwelling,Animal rescue from height,Lambeth
2010,1,1,260,CAT STUCK IN GRATE,Cat,Outdoor Structure,Animal rescue from below ground,Camden
2010,1,1,260,FOX TRAPPED BY GLASS AT REAR OF PROPERTY,Fox,Dwelling,Other animal assistance,Ealing
2010,1,1,260,BIRD TRAPPED IN CHIMNEY,Bird,Dwelling,Other animal assistance,Lambeth
2010,1,1,260,CAT TRAPPED BEHIND WARDROBE,Cat,Dwelling,Other animal assistance,Merton
2010,1,1,260,PARROT CAUGHT IN ROOF TILE,Bird,Dwelling,Animal rescue from height,Lewisham
2010,1,1,260,CAT STUCK UP CHIMNEY,Cat,Dwelling,Animal rescue from height,Croydon
2010,1,1,260,BIRD TRAPPED IN HOUSE,Bird,Dwelling,Animal rescue from height,Camden
2010,1,1,260,PIGEON TRAPPED IN NETTING,Bird,Non Residential,Animal rescue from height,Brent
2010,1,1,260,CAT TRAPPED IN WINDOW FRAME,Cat,Dwelling,Other animal assistance,Newham
2010,1,1,260,PIGEON STUCK IN CHIMNEY,Bird,Dwelling,Animal rescue from height,Kingston upon Thames
2010,1,1,260,DOG STUCK IN RAILINGS,Dog,Outdoor,Other animal assistance,Bexley
2010,1,1,260,DOG WITH HEAD TRAPPED UNDER GATE,Dog,Dwelling,Other animal assistance,Barking and Dagenham
2010,1,1,260,DOG TRAPPED BEHIND METAL FENCE,Dog,Outdoor,Other animal assistance,Sutton
2010,1,1,260,CAT FALLEN INTO RIVER,Cat,Outdoor,Animal rescue from water,Merton
2010,1,1,260,PIDGEON TRAPPED IN SASH WINDOW,Bird,Non Residential,Animal rescue from height,Islington
2010,1,1,260,ASSIST RSPCA WITH TRAPPED BIRD,Bird,Outdoor,Animal rescue from height,Brent
2010,1,1,260,DOG TRAPPED IN DRAIN,Dog,Outdoor Structure,Animal rescue from below ground,Brent
2010,1,1,260,ASSIST RSPCA WITH CAT STUCK UP TREE,Cat,Outdoor,Animal rescue from height,Lambeth
2010,1,1,260,CAT TRAPPED IN BASEMENT,Cat,Dwelling,Animal rescue from below ground,Camden
2010,1,1,260,CAT STUCK BETWEEN WALLS OF ROOM,Cat,Dwelling,Animal rescue from height,Waltham Forest
2010,1,1,260,DOG WITH HEAD STUCK OUT OF WINDOW,Dog,Dwelling,Animal rescue from height,Greenwich
2010,1,3,780,CAT TRAPPED BEHIND WALL,Cat,Dwelling,Animal rescue from height,Waltham Forest
2010,1,1,260,KITTEN STUCK IN TREE,Cat,Outdoor,Animal rescue from height,Hillingdon
2010,1,1,260,DEER STUCK IN LAKE,Deer,Outdoor,Animal rescue from water,Enfield
2010,1,1,260,FOX CUB TRAPPED IN FENCE,Fox,Dwelling,Other animal assistance,Enfield
2010,1,1,260,CAT STUCK IN MUD,Cat,Outdoor,Animal rescue from water,Kensington and Chelsea
2010,1,1,260,ASSIST RSPCA WITH CAT UP TREE,Cat,Outdoor,Animal rescue from height,Islington
2010,1,1,260,CAT STUCK UP TREE,Cat,Outdoor,Animal rescue from height,Harrow
2010,1,1,260,ASSIST RSPCA WITH PIGEON TRAPPED IN NETTING,Bird,Non Residential,Animal rescue from height,Merton
2010,1,1,260,ASSIST RSPCA WITH CAT UP TREE,Cat,Outdoor,Animal rescue from height,Croydon
2010,1,1,260,KITTEN TRAPPED UNDER DECKING,Cat,Dwelling,Animal rescue from below ground,Southwark
2010,1,1,260,CAT STUCK UP TREE,Cat,Outdoor,Animal rescue from height,Croydon
2010,1,1,260,RUNNING CALL TO CAT STUCK IN LOFT,Cat,Dwelling,Animal rescue from height,Hammersmith and Fulham
2010,1,1,260,ASSIST RSPCA,Bird,Outdoor,Animal rescue from below ground,Camden
2010,1,1,260,CAT TRAPPED IN DRAIN,Cat,Outdoor Structure,Animal rescue from below ground,Kingston upon Thames
2010,1,1,260,CAT  TRAPPED IN ENGINE,Cat,Road Vehicle,Other animal assistance,Wandsworth
2010,1,1,260,ASSIST RSPCA WITH TRAPPED SQUIRREL IN DRAINPIPE,Squirrel,Dwelling,Other animal assistance,Southwark
2010,1,1,260,DOG STUCK IN HOLE,Dog,Outdoor,Animal rescue from below ground,Bromley
2010,1,1,260,ASSIST RSPCA WITH CAT STUCK IN TREE,Cat,Outdoor,Animal rescue from height,Richmond upon Thames
2010,1,1,260,ASSIST RSPCA WITH CAT STUCK UP TREE,Cat,Outdoor,Animal rescue from height,Croydon
2010,1,1,260,CAT FALLEN DOWN CHUTE - POSSIBLY TRAPPED,Cat,Dwelling,Animal rescue from height,Greenwich
2010,1,1,260,CAT TRAPPED IN DRAIN,Cat,Dwelling,Animal rescue from below ground,Greenwich
2010,1,1,260,TWO KITTENS STUCK IN OVEN,Cat,Dwelling,Other animal assistance,Greenwich
2010,1,1,260,SQUIRREL TRAPPED BETWEEN CABLE AND WALL,Squirrel,Outdoor,Animal rescue from height,Camden
2010,1,1,260,RUNNING CALL TO CAT STUCK ON ROOF,Cat,Dwelling,Animal rescue from height,Hounslow
2010,1,1,260,CAT TRAPPED IN CHIMNEY,Cat,Dwelling,Animal rescue from below ground,Westminster
2010,1,1,260,KITTEN TRAPPED IN TREE,Cat,Outdoor,Animal rescue from height,Richmond upon Thames
2010,1,1,260,CAT FALLEN & INJURED CALLER UNABLE TO REACH,Cat,Dwelling,Animal rescue from below ground,Lambeth
2010,1,1,260,KITTEN STUCK BEHIND KITCHEN UNIT,Cat,Dwelling,Other animal assistance,Southwark
2010,1,1,260,ASSIST RSPCA WITH CAT STUCK UP TREE,Cat,Outdoor,Animal rescue from height,Islington
2010,1,1,260,CAT TRAPPED ON WINDOWSILL,Cat,Dwelling,Animal rescue from height,Haringey
2010,1,1,260,CAT TRAPPED UNDER BUILDERS MACHINERY,Cat,Outdoor Structure,Other animal assistance,Hackney
2010,1,1,260,CAT UP TREE,Cat,Outdoor,Animal rescue from height,Islington
2010,1,1,260,FOX WITH HEAD STUCK IN CAR WHEEL,Fox,Dwelling,Other animal assistance,Barking and Dagenham
2010,1,1,260,KITTEN STUCK BEHINED PIPE WORK,Cat,Dwelling,Animal rescue from below ground,Camden
2010,1,1,260,DOG IN PRECARIOUS POSITION,Dog,Dwelling,Animal rescue from height,Haringey
2010,1,1,260,CAT STUCK UP TREE,Cat,Outdoor,Animal rescue from height,Hillingdon
2010,1,1,260,FOX ENTANGLED IN NETTING,Fox,Dwelling,Other animal assistance,Richmond upon Thames
2010,1,1,260,ASSIST RSPCA WITH CAT ON ROOF,Cat,Outdoor,Animal rescue from height,Sutton
2010,1,1,260,CAT STUCK UNDER STORAGE UNIT,Cat,Outdoor Structure,Animal rescue from below ground,Bromley
2010,1,1,260,BABY BIRD TRAPPED IN METAL POST OF PARK GATE,Bird,Outdoor Structure,Other animal assistance,Waltham Forest
2010,2,3,780,CYGNETS TRAPPED,Bird,Outdoor,Animal rescue from water,Tower Hamlets
2010,1,1,260,DUCKLINGS STUCK IN DRAIN,Bird,Outdoor,Animal rescue from below ground,Haringey
2010,1,1,260,ASSIST RSPCA WITH FOX STUCK IN TREE,Fox,Dwelling,Animal rescue from height,Kensington and Chelsea
2010,1,1,260,DOG SHUT IN LIFT - NON EMERGENCY,Dog,Dwelling,Animal rescue from height,Lewisham
2010,1,1,260,ASSISTS RSPCA WITH BIRD STUCK IN GUTTERING,Bird,Dwelling,Animal rescue from height,Brent
2010,1,1,260,KITTEN TRAPPED BEHIND KITCHEN UNIT,Cat,Dwelling,Other animal assistance,Haringey
2010,1,1,260,PIGEON TRAPPED IN FISHING LINE,Bird,Outdoor,Animal rescue from height,Merton
2010,1,1,260,CAT STUCK ON WINDOWSILL,Cat,Dwelling,Animal rescue from height,Wandsworth
2010,1,2,520,PIGEON STUCK IN A TREE,Bird,Outdoor,Animal rescue from height,Merton
2010,1,1,260,ASSIST RSPCA WITH PIGEON TRAPPED IN NETTING,Bird,Non Residential,Animal rescue from height,Barking and Dagenham
